id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,location
708680f,dc370270-c53b-012f-e8ee-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e470-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=708680f&t=w,,Manhattan: 5th Avenue - 40th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",708680b,"President John Bigelow (age 94) and his daughter Grace arriving for the dedication of N.Y.P.L.
23 May 1911

Dedication of N.Y.P.L.
23 May 1911
",gpt,"5th Avenue & 40th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.7522, -73.981834]"
730461f,06cb9970-c55e-012f-c190-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-8e89-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=730461f&t=w,1929,General view - Wall Street - Northwest.,['[Manhattan: Wall Street - Hanover Street ; 59 Wall Street - Wall and Hanover Building ; Federal Reserve Bank of New York ; Municipal Building ; National City Bank ; Transportation Building ; Woolworth Building.]'],"Sperr, Percy Loomis","{'name': ['David N. Dinkins Manhattan Municipal Building (New York, N.Y.)', 'Woolworth Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['City Hall Park (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Banks', 'Monuments & memorials', 'Parks']}",730461b,"59 Wall Street, (Wall and Hanover Building); Hanover Street, east side, from Wall to Beaver Streets, (general view northwestward).

Two views across Wall Street towards Broadway and City Hall park, showing there the prominent Transportation, Woolworth and Municipal Buildings.

At the left margin is a portion of the National City Building (No. 52 Wall Street) overlooking the elongated Federal Reserve.

June 26, 1929
Views 1 and 2

P. L. Sperr
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
705282f,8ce48d80-c536-012f-26d5-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d64e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705282f&t=w,1926,Brooklyn: Kings Highway - Farragut Road,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Estates', 'estates']}",705282b,"(1) King's Highway, east side, from Parragut Road to Ditmas Ave., showing the Kouwenhoven estate. April 1926. Eugene L. Armbruster Collection.

(2) The same, looking south. Note the sand pit in the foreground. April 1926. Eugene L. Armbruster Collection.

(3) The same, showing in the background, the National Aniline and Chemical Co. Plant. April 1926. Eugene L. Armbruster Collection.

(4) The same, showing the Manhattan Beach division of the Long Island R.R. in the background. April 1926. Eugene L. Armbruster Collection.

ASSUMING STREET TO BE NORTH AND SOUTH
",gpt,"Kings Highway & Farragut Road, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.638525, -73.926025]"
464851,19166db0-c612-012f-aa4c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47db-9eba-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=464851&t=w,,The Peter Stuyvesant. Plan of first floor ; Plan of upper floors.,[],,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (State)'], 'topic': ['Apartment houses']}",,,,,Apartment houses of the metropolis.,null
722545f,d99f6b00-c551-012f-2691-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-50b9-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722545f&t=w,1937,Manhattan: Perry Street - 4th Street (West),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses']}",722545b,"61 Perry Street, north side, west of West 4th Street. The 6-story apartment house, No. 59-57, partially shown on the right, adjoins the N.W. corner of the two streets mentioned.

August 3, 1937.

P. L. Sperr.
",gpt,"Perry Street & 4th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.735528, -74.00337]"
719285f,bd2dee50-c54c-012f-da3c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3741-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719285f&t=w,,Manhattan: Delancey Street - Suffolk Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",719285b,"140-146 Delancey Street, at the N. W. corner of Suffolk St. The building shown is Loew's Delancey Theatre, a motion-picture house.

September 25, 1936.

P. L. Sperr.
",site,"Delancey Street & Suffolk Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.718106, -73.986539]"
709971f,f8a034e0-c53d-012f-f7f6-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ee86-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709971f&t=w,1928,Manhattan: 7th Avenue - 58th Street,[],"Underhill, Irving,d. 1960","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Athletic clubs']}",709971b,"59th Street entrance to the nearly completed New York Athletic Club, Seventh Avenue, east side, from 58th to 59th Streets.

July 26, 1928.

Irving Underhill.
Gift of York & Sawyer.
",gpt,"7th Avenue & 58th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.766216, -73.97955]"
717408f,ce8859c0-c549-012f-cd49-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-2899-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=717408f&t=w,1939,Manhattan: Broadway - 35th Street (West),[],"Alland, Alexander","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads']}",717408b,"Broadway, east side, at W. 35th Street, showing subway construction activity at Herald Square. Sixth Avenue and its ""El"" line are on the left. This transportation facility is shortly to disappear.

1938-9

Alexander Alland

This photo is one of a series that appeared in the published volume ""Portrait of N. Y."" by Felix Reisenberg and Alex. Alland, IRGV.
",gpt,"Broadway & 35th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.75069, -73.98783]"
1507739,c0318f70-c5ce-012f-43d4-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e1-feff-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1507739&t=w,1941-03,12th Street (West) #130,[],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1507740,,,"12th Street (West) #130, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","[40.736375, -73.99891]"
700211f,f24d41e0-c52e-012f-cb95-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-a20f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=700211f&t=w,,Bronx: 172nd Street (East) - West Farms Road,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",700211b,"E. 172nd Street, at the N.W. corner of West Farms Road.
May 31, 1928.

P. L. Sperr.
",gpt,"172nd Street (East) & West Farms Road, Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx","[40.832349, -73.884679]"
734682f,af3332f0-c564-012f-5693-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-af67-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734682f&t=w,1926,North (Hudson) River - Pier 86.,['[Manhattan: 12th Avenue - 46th Street (West).]'],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Hudson River (N.Y. and N.J.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Piers & wharves', 'Ships']}",734682b,"North (Hudson) River, showing (left) pier 86, off Twelfth Ave., at the foot of West 46th Street.

August 31, 1926.

P. L. Sperr.
",gpt,"Pier 86., Hudson River, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",null
723806f,eddd6c30-c553-012f-a51b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5a94-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=723806f&t=w,1934,Manhattan: Wadsworth Avenue - 183rd Street (West),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Apartment houses', 'Baptist churches', 'churches']}",723806b,"Wadsworth Avenue, west side, north from W. 183rd (left, not seen) to 184th (right) Streets, showing at the S.W. corner of the latter point, the Wadsworth Avenue Baptist Church (corner stone laid in June, 1925), as photographed from the S.E. corner of this Avenue and 183rd Street. The 6 story apartment at the left is No. 200-202 Wadsworth Avenue. A portion of the Paul Jones appears just beyond the church. This bears Nos. 220-234 Wadsworth Avenue and occupies the entire 184th - 185th Street frontage.

November 3, 1934

P. L. Sperr
",gpt,"Wadsworth Avenue & 183rd Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.851054, -73.934096]"
714531f,60f23770-c545-012f-dadc-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1228-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=714531f&t=w,,Manhattan: 77th Street (East) - Park Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",714531b,"107 East 77th Street, north side, east of Park Avenue. This is a two-story frame house.
1932.

J. Clarence Davies Collection, Museum of the City of New York.
",gpt,"77th Street (East) & Park Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.774373, -73.961569]"
716579f,78be4a70-c548-012f-d0c2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-2225-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716579f&t=w,1910,Manhattan: Battery Place - Washington Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Brewing industry', 'Business districts', 'Elevated railroads', 'Railroad stations', 'Restaurants']}",716579b,"Battery Place, north side, east from Washington, to and including Greenwich Streets. Also shown is Washington Street, east side, north from Battery Place, to, but not including Morris Street.

About 1910.
",gpt,"Battery Place & Washington Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.704827, -74.015674]"
724146f,779e2210-c554-012f-9c1b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5d3c-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724146f&t=w,1930,Manhattan: Washington Street - Houston Street (West),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Building construction', 'Factories']}",724146b,"(1)
Washington Street, from West Houston (formerly Hammersley) Street to King Street, east side, seen from cleared west side.  In the background the Standard Statistics Building, on the west side of Hudson Street from King to Charlton Streets, is shown under construction.
September 30, 1930.
P.L. Sperr.

(2)
The same, a little over five weeks later.
November, 8, 1930.
P.L. Sperr.
",site,"Washington Street & Houston Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.728972, -74.009406]"
1627924,4fe01760-c6d2-012f-c01f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e4-425d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1627924&t=w,,The National Park Bank of New York; Riker's Drug Store.,[],,"{'name': [], 'temporal': [], 'geographic': ['Broadway (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Buildings, structures, etc.', 'Streets']}",,,,,A Pictorial description of Broadway / by the Mail & Express.,null
709052f,7672f1c0-c53c-012f-5c68-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e758-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709052f&t=w,,Manhattan: 5th Avenue - 58th Street,[],"Fischer, Sigurd","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",709052b,"Squibb Building, Fifth Avenue at S, E. corner of 58th Street. Around 1930.
Sigurd Fischer, Photographer.
",gpt,"5th Avenue & 58th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.763654, -73.973465]"
724003f,3dd68e90-c554-012f-dcb2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5c1e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724003f&t=w,1935,Manhattan: Washington Square North - University Place,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Row houses']}",724003b,"7-8 Washington Square North, between University Place and Fifth Ave; No. 7 is on the right.
About 1935.

R. W. Hill.
",gpt,"Washington Square North & University Place, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.730702, -73.995581]"
734694f,b439e670-c564-012f-4744-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-af7f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734694f&t=w,"1930, 1931",North (Hudson) River - Pier 92.,"['Department of Sanitation trucks.', '[Manhattan: 12th Avenue - 52nd Street (West).]']","Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Hudson River (N.Y. and N.J.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Piers & wharves']}",734694b,"(1)
North (Hudson) River, showing pier 92, off Twelfth Ave., at the foot of West 52nd Street. Department of Sanitation trucks are dumping garbage into a garbage scow. This pier was demolished between 1931 and 1934 to make way for a new 1000 foot dock to accommodate ocean liners.
P. L. Sperr.

(2)
The same, another view.
P. L. Sperr.

(3)
Another view at a later date. The 3 views are in a northwesterly direction as seen from the foot of East 51st Street.
May 29, 1931.
P. L. Sperr.
",gpt,"Pier 92., Hudson River, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",null
702056f,9010ba40-c531-012f-4d33-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-bd22-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=702056f&t=w,1936,Bronx: Webster Avenue - Gunhill Road (East),[],,"{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)', 'Webster Avenue (New York, N.Y.)'], 'topic': ['Road construction']}",702056b,"Webster Ave., north from East Gunhill Road, showing street repavement activities conducted by the W.P.A.

November 6, 1936.

Works Progress Administration.
Federal Art Project photo.
",gpt,"Webster Avenue & Gunhill Road (East), Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx","[40.87866, -73.871665]"
1508119,47e0ca10-c5ce-012f-e639-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-0043-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1508119&t=w,"1930, 1940",Park Avenue #301 - 45th Street - 50th Street,['Waldorf-Astoria'],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1508120,,,"Park Avenue #301 - 45th Street - 50th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","[40.754056, -73.976264]"
732438f,283789a0-c561-012f-f463-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9ded-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732438f&t=w,1936,Occupations - Peddlers - Food - Fruit.,['[Manhattan: 9th Avenue - 40th Street (West).]'],,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Fruit', 'Street vendors', 'Vegetables']}",732438b,"Peddlers, Fruit: A market scene on Ninth Ave., near West 40th street, showing a retail general produce area. This is a set of 2 views. 1936.

Gift of Dr. Michael Wishengrad, A.R.P.S.
",gpt,"9th Avenue and 40th Street (West), Manhattan, N.Y.","Photographic views of New York City, 1870's-1970's / Topics","[40.757154, -73.993588]"
1509729,c3fb9180-c5cd-012f-113c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-06c4-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1509729&t=w,1941-11-04,Fifth Avenue - 23rd Street looking north,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1509730,,,"Fifth Avenue - 23rd Street looking north, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Brooklyn","[40.741548, -73.989585]"
